[1456511400] LOG ROTATION: DAILY
[1456511400] LOG VERSION: 2.0
[1456511400] CURRENT HOST STATE: Nagios Server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1456511400] CURRENT HOST STATE: credr_DW_52.76.17.124;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.46 ms
[1456511400] CURRENT HOST STATE: credr_db_prod_master_52.76.120.118;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.62 ms
[1456511400] CURRENT HOST STATE: credr_db_prod_middle_52.76.193.246;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.68 ms
[1456511400] CURRENT HOST STATE: credr_db_prod_slave_52.76.187.176;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.69 ms
[1456511400] CURRENT HOST STATE: credr_dev_52.74.244.220;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.72 ms
[1456511400] CURRENT HOST STATE: credr_prod_52.74.247.15;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.50 ms
[1456511400] CURRENT HOST STATE: credr_prodsolr_52.74.114.132;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.31 ms
[1456511400] CURRENT HOST STATE: credr_stage_52.76.16.57;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.56 ms
[1456559953] SERVICE NOTIFICATION: nagiosadmin;credr_imageprocessing_52.76.65.82;Memory;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456559953] SERVICE NOTIFICATION: mohit;credr_imageprocessing_52.76.65.82;Memory;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456559953] SERVICE NOTIFICATION: nagiosinfra;credr_imageprocessing_52.76.65.82;Memory;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456559953] wproc: NOTIFY job 40 from worker Core Worker 23316 is a non-check helper but exited with return code 2
[1456559953] wproc:   host=credr_imageprocessing_52.76.65.82; service=Memory; contact=mohit
[1456559953] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559953] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559953] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559953] wproc: NOTIFY job 40 from worker Core Worker 23315 is a non-check helper but exited with return code 2
[1456559953] wproc:   host=credr_imageprocessing_52.76.65.82; service=Memory; contact=nagiosinfra
[1456559953] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559953] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559953] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559953] wproc: NOTIFY job 39 from worker Core Worker 23314 is a non-check helper but exited with return code 2
[1456559953] wproc:   host=credr_imageprocessing_52.76.65.82; service=Memory; contact=vivek
[1456559953] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559953] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559953] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559953] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456559953] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Root Partition;CRITICAL;SOFT;1;(Return code of 255 is out of bounds)
[1456559966] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456559966] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Current Users;CRITICAL;HARD;3;(Return code of 255 is out of bounds)
[1456559966] SERVICE NOTIFICATION: vivek;credr_imageprocessing_52.76.65.82;Current Users;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456559966] SERVICE NOTIFICATION: nagiosadmin;credr_imageprocessing_52.76.65.82;Current Users;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456559966] SERVICE NOTIFICATION: mohit;credr_imageprocessing_52.76.65.82;Current Users;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456559966] SERVICE NOTIFICATION: nagiosinfra;credr_imageprocessing_52.76.65.82;Current Users;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456559966] wproc: NOTIFY job 42 from worker Core Worker 23316 is a non-check helper but exited with return code 2
[1456559966] wproc:   host=credr_imageprocessing_52.76.65.82; service=Current Users; contact=mohit
[1456559966] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559966] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559966] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559966] wproc: NOTIFY job 42 from worker Core Worker 23315 is a non-check helper but exited with return code 2
[1456559966] wproc:   host=credr_imageprocessing_52.76.65.82; service=Current Users; contact=nagiosinfra
[1456559966] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559966] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559966] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559966] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456559966] wproc: NOTIFY job 41 from worker Core Worker 23314 is a non-check helper but exited with return code 2
[1456559966] wproc:   host=credr_imageprocessing_52.76.65.82; service=Current Users; contact=vivek
[1456559966] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559966] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559966] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559966] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456559967] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Ping Check;CRITICAL;SOFT;1;CHECK_NRPE: Socket timeout after 60 seconds.
[1456559967] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456559967] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Ping Check;CRITICAL;SOFT;2;(Return code of 255 is out of bounds)
[1456559980] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Current Load;CRITICAL;HARD;3;CHECK_NRPE: Socket timeout after 60 seconds.
[1456559980] SERVICE NOTIFICATION: vivek;credr_imageprocessing_52.76.65.82;Current Load;CRITICAL;notify-service-by-email;CHECK_NRPE: Socket timeout after 60 seconds.
[1456559980] SERVICE NOTIFICATION: nagiosadmin;credr_imageprocessing_52.76.65.82;Current Load;CRITICAL;notify-service-by-email;CHECK_NRPE: Socket timeout after 60 seconds.
[1456559980] SERVICE NOTIFICATION: mohit;credr_imageprocessing_52.76.65.82;Current Load;CRITICAL;notify-service-by-email;CHECK_NRPE: Socket timeout after 60 seconds.
[1456559980] SERVICE NOTIFICATION: nagiosinfra;credr_imageprocessing_52.76.65.82;Current Load;CRITICAL;notify-service-by-email;CHECK_NRPE: Socket timeout after 60 seconds.
[1456559980] wproc: NOTIFY job 48 from worker Core Worker 23314 is a non-check helper but exited with return code 2
[1456559980] wproc:   host=credr_imageprocessing_52.76.65.82; service=Current Load; contact=mohit
[1456559980] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559980] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559980] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559980] wproc: NOTIFY job 48 from worker Core Worker 23316 is a non-check helper but exited with return code 2
[1456559980] wproc:   host=credr_imageprocessing_52.76.65.82; service=Current Load; contact=vivek
[1456559980] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559980] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559980] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559980] wproc: NOTIFY job 48 from worker Core Worker 23313 is a non-check helper but exited with return code 2
[1456559980] wproc:   host=credr_imageprocessing_52.76.65.82; service=Current Load; contact=nagiosinfra
[1456559980] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456559980] wproc:   stderr line 01: Send options without primary recipient specified.
[1456559980] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456559982] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456559982] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Root Partition;CRITICAL;SOFT;2;(Return code of 255 is out of bounds)
[1456559998] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456559998] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Total Processes;CRITICAL;SOFT;2;(Return code of 255 is out of bounds)
[1456560024] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560027] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560027] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Ping Check;CRITICAL;HARD;3;(Return code of 255 is out of bounds)
[1456560027] SERVICE NOTIFICATION: vivek;credr_imageprocessing_52.76.65.82;Ping Check;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560027] SERVICE NOTIFICATION: nagiosadmin;credr_imageprocessing_52.76.65.82;Ping Check;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560027] SERVICE NOTIFICATION: mohit;credr_imageprocessing_52.76.65.82;Ping Check;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560027] SERVICE NOTIFICATION: nagiosinfra;credr_imageprocessing_52.76.65.82;Ping Check;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560027] wproc: NOTIFY job 59 from worker Core Worker 23316 is a non-check helper but exited with return code 2
[1456560027] wproc:   host=credr_imageprocessing_52.76.65.82; service=Ping Check; contact=nagiosinfra
[1456560027] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560027] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560027] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560027] wproc: NOTIFY job 58 from worker Core Worker 23313 is a non-check helper but exited with return code 2
[1456560027] wproc:   host=credr_imageprocessing_52.76.65.82; service=Ping Check; contact=mohit
[1456560027] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560027] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560027] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560027] wproc: NOTIFY job 58 from worker Core Worker 23315 is a non-check helper but exited with return code 2
[1456560027] wproc:   host=credr_imageprocessing_52.76.65.82; service=Ping Check; contact=vivek
[1456560027] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560027] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560027] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560027] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456560042] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560042] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Root Partition;CRITICAL;HARD;3;(Return code of 255 is out of bounds)
[1456560042] SERVICE NOTIFICATION: vivek;credr_imageprocessing_52.76.65.82;Root Partition;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560042] SERVICE NOTIFICATION: nagiosadmin;credr_imageprocessing_52.76.65.82;Root Partition;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560042] SERVICE NOTIFICATION: mohit;credr_imageprocessing_52.76.65.82;Root Partition;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560042] SERVICE NOTIFICATION: nagiosinfra;credr_imageprocessing_52.76.65.82;Root Partition;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560042] wproc: NOTIFY job 64 from worker Core Worker 23315 is a non-check helper but exited with return code 2
[1456560042] wproc:   host=credr_imageprocessing_52.76.65.82; service=Root Partition; contact=nagiosinfra
[1456560042] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560042] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560042] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560042] wproc: NOTIFY job 64 from worker Core Worker 23316 is a non-check helper but exited with return code 2
[1456560042] wproc:   host=credr_imageprocessing_52.76.65.82; service=Root Partition; contact=mohit
[1456560042] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560042] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560042] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560042] wproc: NOTIFY job 63 from worker Core Worker 23314 is a non-check helper but exited with return code 2
[1456560042] wproc:   host=credr_imageprocessing_52.76.65.82; service=Root Partition; contact=vivek
[1456560042] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560042] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560042] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560058] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560058] SERVICE ALERT: credr_imageprocessing_52.76.65.82;Total Processes;CRITICAL;HARD;3;(Return code of 255 is out of bounds)
[1456560058] SERVICE NOTIFICATION: vivek;credr_imageprocessing_52.76.65.82;Total Processes;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560058] SERVICE NOTIFICATION: nagiosadmin;credr_imageprocessing_52.76.65.82;Total Processes;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560058] SERVICE NOTIFICATION: mohit;credr_imageprocessing_52.76.65.82;Total Processes;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560058] SERVICE NOTIFICATION: nagiosinfra;credr_imageprocessing_52.76.65.82;Total Processes;CRITICAL;notify-service-by-email;(Return code of 255 is out of bounds)
[1456560058] wproc: NOTIFY job 67 from worker Core Worker 23316 is a non-check helper but exited with return code 2
[1456560058] wproc:   host=credr_imageprocessing_52.76.65.82; service=Total Processes; contact=vivek
[1456560058] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560058] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560058] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560058] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456560058] wproc: NOTIFY job 67 from worker Core Worker 23314 is a non-check helper but exited with return code 2
[1456560058] wproc:   host=credr_imageprocessing_52.76.65.82; service=Total Processes; contact=mohit
[1456560058] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560058] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560058] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560058] wproc: NOTIFY job 67 from worker Core Worker 23313 is a non-check helper but exited with return code 2
[1456560058] wproc:   host=credr_imageprocessing_52.76.65.82; service=Total Processes; contact=nagiosinfra
[1456560058] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456560058] wproc:   stderr line 01: Send options without primary recipient specified.
[1456560058] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456560100] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560115] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560118] Warning: Return code of 255 for check of service 'Memory' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560130] Warning: Return code of 255 for check of service 'Zombie Process' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560204] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560207] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560222] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560238] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560280] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560295] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560298] Warning: Return code of 255 for check of service 'Memory' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560310] Warning: Return code of 255 for check of service 'Zombie Process' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560384] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560387] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560402] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560418] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560460] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560475] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560478] Warning: Return code of 255 for check of service 'Memory' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560490] Warning: Return code of 255 for check of service 'Zombie Process' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560564] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560567] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560582] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560598] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560640] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560655] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560658] Warning: Return code of 255 for check of service 'Memory' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560670] Warning: Return code of 255 for check of service 'Zombie Process' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560744] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560747] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560762] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560778] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560820] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560835] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560838] Warning: Return code of 255 for check of service 'Memory' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560850] Warning: Return code of 255 for check of service 'Zombie Process' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560924] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560927] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560941] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456560958] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561000] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561015] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561018] Warning: Return code of 255 for check of service 'Memory' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561030] Warning: Return code of 255 for check of service 'Zombie Process' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561104] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561107] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561121] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561138] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561180] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561195] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561198] Warning: Return code of 255 for check of service 'Memory' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561210] Warning: Return code of 255 for check of service 'Zombie Process' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561284] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561287] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561301] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561317] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561360] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561375] Warning: Return code of 255 for check of service 'Current Users' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561378] SERVICE NOTIFICATION: vivek;credr_jenkins_52.76.31.249;Nginx http;WARNING;notify-service-by-email;HTTP WARNING: HTTP/1.1 403 Forbidden - 1490 bytes in 0.002 second response time
[1456561378] SERVICE NOTIFICATION: nagiosadmin;credr_jenkins_52.76.31.249;Nginx http;WARNING;notify-service-by-email;HTTP WARNING: HTTP/1.1 403 Forbidden - 1490 bytes in 0.002 second response time
[1456561378] SERVICE NOTIFICATION: mohit;credr_jenkins_52.76.31.249;Nginx http;WARNING;notify-service-by-email;HTTP WARNING: HTTP/1.1 403 Forbidden - 1490 bytes in 0.002 second response time
[1456561378] SERVICE NOTIFICATION: nagiosinfra;credr_jenkins_52.76.31.249;Nginx http;WARNING;notify-service-by-email;HTTP WARNING: HTTP/1.1 403 Forbidden - 1490 bytes in 0.002 second response time
[1456561378] Warning: Return code of 255 for check of service 'Memory' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561378] wproc: NOTIFY job 428 from worker Core Worker 23316 is a non-check helper but exited with return code 2
[1456561378] wproc:   host=credr_jenkins_52.76.31.249; service=Nginx http; contact=vivek
[1456561378] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456561378] wproc:   stderr line 01: Send options without primary recipient specified.
[1456561378] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456561378] wproc: NOTIFY job 428 from worker Core Worker 23314 is a non-check helper but exited with return code 2
[1456561378] wproc:   host=credr_jenkins_52.76.31.249; service=Nginx http; contact=mohit
[1456561378] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456561378] wproc:   stderr line 01: Send options without primary recipient specified.
[1456561378] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456561378] wproc: NOTIFY job 428 from worker Core Worker 23313 is a non-check helper but exited with return code 2
[1456561378] wproc:   host=credr_jenkins_52.76.31.249; service=Nginx http; contact=nagiosinfra
[1456561378] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456561378] wproc:   stderr line 01: Send options without primary recipient specified.
[1456561378] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456561390] Warning: Return code of 255 for check of service 'Zombie Process' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561463] Warning: Return code of 255 for check of service 'CPU Usage' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561466] Warning: Return code of 255 for check of service 'Ping Check' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561481] Warning: Return code of 255 for check of service 'Root Partition' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561496] Warning: Return code of 255 for check of service 'Total Processes' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
[1456561539] Warning: Return code of 255 for check of service 'Current Load' on host 'credr_imageprocessing_52.76.65.82' was out of bounds.
