[1456252200] LOG ROTATION: DAILY
[1456252200] LOG VERSION: 2.0
[1456252200] CURRENT HOST STATE: Nagios Server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1456252200] CURRENT HOST STATE: credr_DW_52.76.17.124;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.47 ms
[1456252200] CURRENT HOST STATE: credr_db_prod_master_52.76.120.118;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.71 ms
[1456252200] CURRENT HOST STATE: credr_db_prod_middle_52.76.193.246;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.67 ms
[1456252200] CURRENT HOST STATE: credr_db_prod_slave_52.76.187.176;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.68 ms
[1456252200] CURRENT HOST STATE: credr_dev_52.74.244.220;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.70 ms
[1456252200] CURRENT HOST STATE: credr_prod_52.74.247.15;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms
[1456252200] CURRENT HOST STATE: credr_prodsolr_52.74.114.132;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.36 ms
[1456252200] CURRENT HOST STATE: credr_stage_52.76.16.57;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms
[1456306835] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=16.84% system=2.55%, iowait=29.59%, idle=51.02%, nice=0.00%, steal=0.00%
[1456309534] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;CRITICAL;SOFT;1;CPU STATISTICS CRITICAL : user=1.03% system=1.55%, iowait=46.39%, idle=50.52%, nice=0.00%, steal=0.52%
[1456309594] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=1.00% system=0.50%, iowait=0.50%, idle=98.01%, nice=0.00%, steal=0.00%
[1456310188] Auto-save of retention data completed successfully.
[1456310314] SERVICE FLAPPING ALERT: credr_DW_52.76.17.124;CPU Usage;STOPPED; Service appears to have stopped flapping (3.8% change < 5.0% threshold)
[1456313788] Auto-save of retention data completed successfully.
[1456317388] Auto-save of retention data completed successfully.
[1456320988] Auto-save of retention data completed successfully.
[1456324588] Auto-save of retention data completed successfully.
[1456328188] Auto-save of retention data completed successfully.
[1456331788] Auto-save of retention data completed successfully.
[1456335388] Auto-save of retention data completed successfully.
[1456338479] SERVICE ALERT: credr_stage_52.76.16.57;Website Check;UNKNOWN;SOFT;1;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
[1456338539] SERVICE ALERT: credr_stage_52.76.16.57;Website Check;UNKNOWN;SOFT;2;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
[1456338539] SERVICE ALERT: credr_prod_52.74.247.15;Website Check;UNKNOWN;SOFT;1;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
[1456338569] SERVICE ALERT: credr_prod_52.74.247.15;Nginx http;CRITICAL;SOFT;1;connect to address 52.74.247.15 and port 80: Connection refused
[1456338599] SERVICE ALERT: credr_stage_52.76.16.57;Website Check;UNKNOWN;HARD;3;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
[1456338599] SERVICE NOTIFICATION: vivek;credr_stage_52.76.16.57;Website Check;UNKNOWN;notify-service-by-email;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
[1456338599] SERVICE NOTIFICATION: nagiosadmin;credr_stage_52.76.16.57;Website Check;UNKNOWN;notify-service-by-email;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
[1456338599] SERVICE NOTIFICATION: mohit;credr_stage_52.76.16.57;Website Check;UNKNOWN;notify-service-by-email;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
[1456338599] SERVICE NOTIFICATION: nagiosinfra;credr_stage_52.76.16.57;Website Check;UNKNOWN;notify-service-by-email;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
[1456338599] wproc: NOTIFY job 63119 from worker Core Worker 28931 is a non-check helper but exited with return code 2
[1456338599] wproc:   host=credr_stage_52.76.16.57; service=Website Check; contact=nagiosinfra
[1456338599] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456338599] wproc:   stderr line 01: Send options without primary recipient specified.
[1456338599] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456338599] SERVICE ALERT: credr_prod_52.74.247.15;Website Check;UNKNOWN;SOFT;2;ERROR: CANNOT RETRIEVE URL: 500 Can't connect to credr.com:80 (Connection refused)
